Language	Parameter	Cognateset
Karaim	edge (n.)	393
Kumyk	edge (n.)	393
Uyghur	edge (n.)	393
Baraba Tatar	egg (n.)	139
Cuman	egg (n.)	139
North Altay	egg (n.)	139
Old Turkic	egg (n.)	139
South Altay	egg (n.)	139
Azeri	egg (n.)	139
Bashkir	egg (n.)	139
Chuvash	egg (n.)	139
Crimean Tatar	egg (n.)	139
Dolgan	egg (n.)	139
Gagauz	egg (n.)	139
Karaim	egg (n.)	139
Kazakh	egg (n.)	139
Khakas	egg (n.)	139
Khalaj	egg (n.)	139
Kirghiz	egg (n.)	139
Kumyk	egg (n.)	139
Middle Chulym	egg (n.)	139
Nogai	egg (n.)	139
Salar	egg (n.)	139
Shor	egg (n.)	139
Kazan Tatar	egg (n.)	139
Tofa	egg (n.)	139
Turkish	egg (n.)	139
Turkmen	egg (n.)	139
Tuvan	egg (n.)	139
Yakut	egg (n.)	139
Saryg Yugur	egg (n.)	140
Baraba Tatar	eye (n.)	245
Cuman	eye (n.)	245
North Altay	eye (n.)	245
Old Turkic	eye (n.)	245
South Altay	eye (n.)	245
Azeri	eye (n.)	245
Bashkir	eye (n.)	245
Chuvash	eye (n.)	245
Crimean Tatar	eye (n.)	245
Gagauz	eye (n.)	245
Karakalpak	eye (n.)	245
Karachay Balkar	eye (n.)	245
Karaim	eye (n.)	245
Kazakh	eye (n.)	245
Khalaj	eye (n.)	245
Kirghiz	eye (n.)	245
Kumyk	eye (n.)	245
Nogai	eye (n.)	245
Salar	eye (n.)	245
Saryg Yugur	eye (n.)	245
Kazan Tatar	eye (n.)	245
Turkish	eye (n.)	245
Turkmen	eye (n.)	245
Uyghur	eye (n.)	245
Uzbek	eye (n.)	245
Dolgan	eye (n.)	246
Khakas	eye (n.)	246
Middle Chulym	eye (n.)	246
Shor	eye (n.)	246
Tofa	eye (n.)	246
Tuvan	eye (n.)	246
Yakut	eye (n.)	246
Baraba Tatar	fall (v.)	239
Bashkir	fall (v.)	239
Crimean Tatar	fall (v.)	239
Karakalpak	fall (v.)	239
Karachay Balkar	fall (v.)	239
Karaim	fall (v.)	239
Kazakh	fall (v.)	239
Kirghiz	fall (v.)	239
Kumyk	fall (v.)	239
Nogai	fall (v.)	239
Salar	fall (v.)	239
Shor	fall (v.)	239
Kazan Tatar	fall (v.)	239
Turkmen	fall (v.)	239
Uyghur	fall (v.)	239
Uzbek	fall (v.)	239
Baraba Tatar	fall (v.)	240
Cuman	fall (v.)	240
North Altay	fall (v.)	240
Old Turkic	fall (v.)	240
South Altay	fall (v.)	240
Azeri	fall (v.)	240
Dolgan	fall (v.)	240
Gagauz	fall (v.)	240
Karachay Balkar	fall (v.)	240
Karaim	fall (v.)	240
Kazakh	fall (v.)	240
Khakas	fall (v.)	240
Khalaj	fall (v.)	240
Kirghiz	fall (v.)	240
Salar	fall (v.)	240
Tofa	fall (v.)	240
Turkish	fall (v.)	240
Tuvan	fall (v.)	240
Uyghur	fall (v.)	240
Yakut	fall (v.)	240
Chuvash	fall (v.)	241
Khakas	fall (v.)	242
Middle Chulym	fall (v.)	242
Saryg Yugur	fall (v.)	243
Uzbek	fall (v.)	243
Kazakh	fall (v.)	244
Salar	fall (v.)	244
North Altay	far	52
South Altay	far	52
Azeri	far	52
Crimean Tatar	far	52
Gagauz	far	52
Karakalpak	far	52
Karachay Balkar	far	52
Nogai	far	52
Saryg Yugur	far	52
Turkish	far	52
Turkmen	far	52
Uyghur	far	52
Uzbek	far	52
Baraba Tatar	far	53
Cuman	far	53
North Altay	far	53
Old Turkic	far	53
South Altay	far	53
Bashkir	far	53
Dolgan	far	53
Gagauz	far	53
Karaim	far	53
Khakas	far	53
Khalaj	far	53
Kirghiz	far	53
Kumyk	far	53
Middle Chulym	far	53
Salar	far	53
Shor	far	53
Kazan Tatar	far	53
Tofa	far	53
Tuvan	far	53
Uyghur	far	53
Yakut	far	53
Chuvash	far	54
Karakalpak	far	55
Kazakh	far	55
Baraba Tatar	fat (n.)	693
Bashkir	fat (n.)	693
Karakalpak	fat (n.)	693
Kazakh	fat (n.)	693
Kirghiz	fat (n.)	693
Kumyk	fat (n.)	693
Nogai	fat (n.)	693
Kazan Tatar	fat (n.)	693
Uyghur	fat (n.)	693
Cuman	fat (n.)	694
North Altay	fat (n.)	694
Old Turkic	fat (n.)	694
South Altay	fat (n.)	694
Azeri	fat (n.)	694
Chuvash	fat (n.)	694
Crimean Tatar	fat (n.)	694
Dolgan	fat (n.)	694
Gagauz	fat (n.)	694
Karachay Balkar	fat (n.)	694
Karaim	fat (n.)	694
Khakas	fat (n.)	694
Khalaj	fat (n.)	694
Middle Chulym	fat (n.)	694
Salar	fat (n.)	694
Shor	fat (n.)	694
Tofa	fat (n.)	694
Turkish	fat (n.)	694
Turkmen	fat (n.)	694
Uyghur	fat (n.)	694
Uzbek	fat (n.)	694
Yakut	fat (n.)	694
Khakas	fat (n.)	695
Tuvan	fat (n.)	695
Saryg Yugur	fat (n.)	696
Baraba Tatar	father (n.)	697
Cuman	father (n.)	697
North Altay	father (n.)	697
South Altay	father (n.)	697
Azeri	father (n.)	697
Bashkir	father (n.)	697
Chuvash	father (n.)	697
Karakalpak	father (n.)	697
Karachay Balkar	father (n.)	697
Karaim	father (n.)	697
Kirghiz	father (n.)	697
Kumyk	father (n.)	697
Middle Chulym	father (n.)	697
Nogai	father (n.)	697
Shor	father (n.)	697
Kazan Tatar	father (n.)	697
Tofa	father (n.)	697
Turkmen	father (n.)	697
Tuvan	father (n.)	697
Uyghur	father (n.)	697
Uzbek	father (n.)	697
Salar	father (n.)	698
Shor	father (n.)	698
Dolgan	father (n.)	699
Kazakh	father (n.)	699
Yakut	father (n.)	699
Saryg Yugur	father (n.)	700
Crimean Tatar	father (n.)	701
Gagauz	father (n.)	701
Khakas	father (n.)	701
Khalaj	father (n.)	701
Turkish	father (n.)	701
Old Turkic	father (n.)	702
Baraba Tatar	fear (v.)	703
Cuman	fear (v.)	703
North Altay	fear (v.)	703
Old Turkic	fear (v.)	703
South Altay	fear (v.)	703
Azeri	fear (v.)	703
Bashkir	fear (v.)	703
Chuvash	fear (v.)	703
Crimean Tatar	fear (v.)	703
Karakalpak	fear (v.)	703
Karachay Balkar	fear (v.)	703
Karaim	fear (v.)	703
Kazakh	fear (v.)	703
Khakas	fear (v.)	703
Khalaj	fear (v.)	703
Kirghiz	fear (v.)	703
Kumyk	fear (v.)	703
Middle Chulym	fear (v.)	703
Nogai	fear (v.)	703
Salar	fear (v.)	703
Saryg Yugur	fear (v.)	703
Shor	fear (v.)	703
Kazan Tatar	fear (v.)	703
Tofa	fear (v.)	703
Turkish	fear (v.)	703
Turkmen	fear (v.)	703
Tuvan	fear (v.)	703
Uyghur	fear (v.)	703
Uzbek	fear (v.)	703
Dolgan	fear (v.)	704
Yakut	fear (v.)	704
North Altay	feather (n.)	453
Old Turkic	feather (n.)	453
Azeri	feather (n.)	453
Chuvash	feather (n.)	453
Dolgan	feather (n.)	453
Gagauz	feather (n.)	453
Karachay Balkar	feather (n.)	453
Karaim	feather (n.)	453
Kumyk	feather (n.)	453
Middle Chulym	feather (n.)	453
Tofa	feather (n.)	453
Turkish	feather (n.)	453
Yakut	feather (n.)	453
Khakas	feather (n.)	454
Shor	feather (n.)	454
Tuvan	feather (n.)	454
South Altay	feather (n.)	455
Crimean Tatar	feather (n.)	455
Karachay Balkar	feather (n.)	455
Azeri	feather (n.)	456
Salar	feather (n.)	456
Turkmen	feather (n.)	456
Cuman	feather (n.)	457
Crimean Tatar	female (of an animal) (n.)	605
Karakalpak	female (of an animal) (n.)	605
Karaim	female (of an animal) (n.)	605
Kazakh	female (of an animal) (n.)	605
Kirghiz	female (of an animal) (n.)	605
Nogai	female (of an animal) (n.)	605
Turkmen	female (of an animal) (n.)	605
Uzbek	female (of an animal) (n.)	605
Cuman	female (of an animal) (n.)	606
North Altay	female (of an animal) (n.)	606
Old Turkic	female (of an animal) (n.)	606
South Altay	female (of an animal) (n.)	606
Azeri	female (of an animal) (n.)	606
Crimean Tatar	female (of an animal) (n.)	606
Dolgan	female (of an animal) (n.)	606
Gagauz	female (of an animal) (n.)	606
Karachay Balkar	female (of an animal) (n.)	606
Karaim	female (of an animal) (n.)	606
Khakas	female (of an animal) (n.)	606
Khalaj	female (of an animal) (n.)	606
Kumyk	female (of an animal) (n.)	606
Middle Chulym	female (of an animal) (n.)	606
Salar	female (of an animal) (n.)	606
Saryg Yugur	female (of an animal) (n.)	606
Shor	female (of an animal) (n.)	606
Kazan Tatar	female (of an animal) (n.)	606
Turkish	female (of an animal) (n.)	606
Tuvan	female (of an animal) (n.)	606
Uyghur	female (of an animal) (n.)	606
Yakut	female (of an animal) (n.)	606
Chuvash	female (of an animal) (n.)	607
Bashkir	female (of an animal) (n.)	608
Khakas	female (of an animal) (n.)	608
Salar	female (of an animal) (n.)	608
Kazan Tatar	female (of an animal) (n.)	608
Tofa	female (of an animal) (n.)	609
Baraba Tatar	fight (v.)	705
North Altay	fight (v.)	705
South Altay	fight (v.)	705
Bashkir	fight (v.)	705
Middle Chulym	fight (v.)	705
Nogai	fight (v.)	705
Kazan Tatar	fight (v.)	705
Tofa	fight (v.)	705
Uyghur	fight (v.)	705
Karakalpak	fight (v.)	706
Kazakh	fight (v.)	706
Kirghiz	fight (v.)	706
Kumyk	fight (v.)	706
Nogai	fight (v.)	706
Turkish	fight (v.)	706
North Altay	fight (v.)	707
Azeri	fight (v.)	707
Karakalpak	fight (v.)	707
Khakas	fight (v.)	707
Khalaj	fight (v.)	707
Kirghiz	fight (v.)	707
Salar	fight (v.)	707
Shor	fight (v.)	707
Turkish	fight (v.)	707
Turkmen	fight (v.)	707
Uyghur	fight (v.)	707
Uzbek	fight (v.)	707
Yakut	fight (v.)	708
Dolgan	fight (v.)	709
Chuvash	fight (v.)	710
Karachay Balkar	fight (v.)	711
Kazan Tatar	fight (v.)	711
Uyghur	fight (v.)	711
Uzbek	fight (v.)	711
Saryg Yugur	fight (v.)	712
Gagauz	fight (v.)	713
Kumyk	fight (v.)	713
Crimean Tatar	fight (v.)	714
Karaim	fight (v.)	715
Khakas	fight (v.)	715
Tuvan	fight (v.)	716
Old Turkic	fight (v.)	717
Baraba Tatar	find (v.)	514
Cuman	find (v.)	514
North Altay	find (v.)	514
Old Turkic	find (v.)	514
South Altay	find (v.)	514
Azeri	find (v.)	514
Bashkir	find (v.)	514
Chuvash	find (v.)	514
Crimean Tatar	find (v.)	514
Karakalpak	find (v.)	514
Karachay Balkar	find (v.)	514
Karaim	find (v.)	514
Kazakh	find (v.)	514
Khakas	find (v.)	514
Kirghiz	find (v.)	514
Kumyk	find (v.)	514
Middle Chulym	find (v.)	514
Nogai	find (v.)	514
Salar	find (v.)	514
Saryg Yugur	find (v.)	514
Shor	find (v.)	514
Kazan Tatar	find (v.)	514
Tofa	find (v.)	514
Turkmen	find (v.)	514
Tuvan	find (v.)	514
Uyghur	find (v.)	514
Uzbek	find (v.)	514
Old Turkic	find (v.)	515
Crimean Tatar	find (v.)	515
Dolgan	find (v.)	515
Gagauz	find (v.)	515
Khalaj	find (v.)	515
Turkish	find (v.)	515
Yakut	find (v.)	515
Baraba Tatar	fire (n.)	1
Cuman	fire (n.)	1
North Altay	fire (n.)	1
Old Turkic	fire (n.)	1
South Altay	fire (n.)	1
Azeri	fire (n.)	1
Bashkir	fire (n.)	1
Chuvash	fire (n.)	1
Dolgan	fire (n.)	1
Karakalpak	fire (n.)	1
Karachay Balkar	fire (n.)	1
Karaim	fire (n.)	1
Kazakh	fire (n.)	1
Khakas	fire (n.)	1
Khalaj	fire (n.)	1
Kirghiz	fire (n.)	1
Kumyk	fire (n.)	1
Middle Chulym	fire (n.)	1
Nogai	fire (n.)	1
Salar	fire (n.)	1
Saryg Yugur	fire (n.)	1
Shor	fire (n.)	1
Kazan Tatar	fire (n.)	1
Tofa	fire (n.)	1
Turkmen	fire (n.)	1
Tuvan	fire (n.)	1
Uyghur	fire (n.)	1
Yakut	fire (n.)	1
Baraba Tatar	firewood (n.)	445
Cuman	firewood (n.)	445
Old Turkic	firewood (n.)	445
South Altay	firewood (n.)	445
Azeri	firewood (n.)	445
Bashkir	firewood (n.)	445
Chuvash	firewood (n.)	445
Crimean Tatar	firewood (n.)	445
Gagauz	firewood (n.)	445
Karakalpak	firewood (n.)	445
Karachay Balkar	firewood (n.)	445
Karaim	firewood (n.)	445
Kazakh	firewood (n.)	445
Khakas	firewood (n.)	445
Khalaj	firewood (n.)	445
Kirghiz	firewood (n.)	445
Middle Chulym	firewood (n.)	445
Nogai	firewood (n.)	445
Salar	firewood (n.)	445
Saryg Yugur	firewood (n.)	445
Shor	firewood (n.)	445
Kazan Tatar	firewood (n.)	445
Turkish	firewood (n.)	445
Turkmen	firewood (n.)	445
Uyghur	firewood (n.)	445
Uzbek	firewood (n.)	445
Cuman	firewood (n.)	446
Dolgan	firewood (n.)	446
Kumyk	firewood (n.)	446
Nogai	firewood (n.)	446
Tofa	firewood (n.)	446
Tuvan	firewood (n.)	446
Yakut	firewood (n.)	446
Baraba Tatar	fish (n.)	98
Cuman	fish (n.)	98
North Altay	fish (n.)	98
Old Turkic	fish (n.)	98
South Altay	fish (n.)	98
Azeri	fish (n.)	98
Bashkir	fish (n.)	98
Chuvash	fish (n.)	98
Crimean Tatar	fish (n.)	98
Dolgan	fish (n.)	98
Gagauz	fish (n.)	98
Karakalpak	fish (n.)	98
Karaim	fish (n.)	98
Kazakh	fish (n.)	98
Khakas	fish (n.)	98
Kirghiz	fish (n.)	98
Kumyk	fish (n.)	98
Middle Chulym	fish (n.)	98
Nogai	fish (n.)	98
Salar	fish (n.)	98
Shor	fish (n.)	98
Kazan Tatar	fish (n.)	98
Tofa	fish (n.)	98
Turkish	fish (n.)	98
Turkmen	fish (n.)	98
Tuvan	fish (n.)	98
Uyghur	fish (n.)	98
Uzbek	fish (n.)	98
Yakut	fish (n.)	98
Karachay Balkar	fish (n.)	99
Baraba Tatar	five	718
Cuman	five	718
North Altay	five	718
Old Turkic	five	718
South Altay	five	718
Azeri	five	718
Bashkir	five	718
Chuvash	five	718
Crimean Tatar	five	718
Dolgan	five	718
Gagauz	five	718
Karakalpak	five	718
Karachay Balkar	five	718
Karaim	five	718
Kazakh	five	718
Khakas	five	718
Khalaj	five	718
Kirghiz	five	718
Kumyk	five	718
Middle Chulym	five	718
Nogai	five	718
Salar	five	718
Saryg Yugur	five	718
Shor	five	718
Kazan Tatar	five	718
Tofa	five	718
Turkish	five	718
Turkmen	five	718
Tuvan	five	718
Uyghur	five	718
Uzbek	five	718
Yakut	five	718
Baraba Tatar	flow (v.)	516
Cuman	flow (v.)	516
North Altay	flow (v.)	516
Old Turkic	flow (v.)	516
South Altay	flow (v.)	516
Azeri	flow (v.)	516
Bashkir	flow (v.)	516
Chuvash	flow (v.)	516
Crimean Tatar	flow (v.)	516
Gagauz	flow (v.)	516
Karakalpak	flow (v.)	516
Karachay Balkar	flow (v.)	516
Karaim	flow (v.)	516
Kazakh	flow (v.)	516
Khakas	flow (v.)	516
Kirghiz	flow (v.)	516
Kumyk	flow (v.)	516
Middle Chulym	flow (v.)	516
Nogai	flow (v.)	516
Saryg Yugur	flow (v.)	516
Shor	flow (v.)	516
Kazan Tatar	flow (v.)	516
Tofa	flow (v.)	516
Turkish	flow (v.)	516
Turkmen	flow (v.)	516
Tuvan	flow (v.)	516
Uyghur	flow (v.)	516
Uzbek	flow (v.)	516
Yakut	flow (v.)	517
Dolgan	flow (v.)	518
Khalaj	flow (v.)	519
Salar	flow (v.)	520
Baraba Tatar	flower (n.)	719
Cuman	flower (n.)	719
North Altay	flower (n.)	719
Old Turkic	flower (n.)	719
South Altay	flower (n.)	719
Azeri	flower (n.)	719
Bashkir	flower (n.)	719
Crimean Tatar	flower (n.)	719
Gagauz	flower (n.)	719
Karaim	flower (n.)	719
Kumyk	flower (n.)	719
Nogai	flower (n.)	719
Salar	flower (n.)	719
Saryg Yugur	flower (n.)	719
Kazan Tatar	flower (n.)	719
Turkish	flower (n.)	719
Tuvan	flower (n.)	719
Uyghur	flower (n.)	719
Khakas	flower (n.)	720
Shor	flower (n.)	720
Dolgan	flower (n.)	721
Tofa	flower (n.)	722
Cuman	fly (n.)	41
South Altay	fly (n.)	41
Bashkir	fly (n.)	41
Crimean Tatar	fly (n.)	41
Karakalpak	fly (n.)	41
Karachay Balkar	fly (n.)	41
Karaim	fly (n.)	41
Kazakh	fly (n.)	41
Kirghiz	fly (n.)	41
Kumyk	fly (n.)	41
Nogai	fly (n.)	41
Salar	fly (n.)	41
Saryg Yugur	fly (n.)	41
Kazan Tatar	fly (n.)	41
Uyghur	fly (n.)	41
Baraba Tatar	fly (n.)	42
Dolgan	fly (n.)	42
Yakut	fly (n.)	42
Chuvash	fly (n.)	43
Gagauz	fly (n.)	43
Khakas	fly (n.)	43
Tofa	fly (n.)	43
Turkish	fly (n.)	43
Turkmen	fly (n.)	43
Tuvan	fly (n.)	43
North Altay	fly (n.)	44
Old Turkic	fly (n.)	45
Khalaj	fly (n.)	45
Baraba Tatar	fly (v.)	407
Cuman	fly (v.)	407
North Altay	fly (v.)	407
Old Turkic	fly (v.)	407
South Altay	fly (v.)	407
Azeri	fly (v.)	407
Bashkir	fly (v.)	407
Chuvash	fly (v.)	407
Crimean Tatar	fly (v.)	407
Gagauz	fly (v.)	407
Karakalpak	fly (v.)	407
Karachay Balkar	fly (v.)	407
Karaim	fly (v.)	407
Kazakh	fly (v.)	407
Khakas	fly (v.)	407
Khalaj	fly (v.)	407
Kirghiz	fly (v.)	407
Kumyk	fly (v.)	407
Middle Chulym	fly (v.)	407
Nogai	fly (v.)	407
Salar	fly (v.)	407
Saryg Yugur	fly (v.)	407
Shor	fly (v.)	407
Kazan Tatar	fly (v.)	407
Tofa	fly (v.)	407
Turkish	fly (v.)	407
Turkmen	fly (v.)	407
Tuvan	fly (v.)	407
Uyghur	fly (v.)	407
Uzbek	fly (v.)	407
Dolgan	fly (v.)	408
Yakut	fly (v.)	408
Cuman	foam (n.)	468
North Altay	foam (n.)	468
South Altay	foam (n.)	468
Azeri	foam (n.)	468
Bashkir	foam (n.)	468
Chuvash	foam (n.)	468
Crimean Tatar	foam (n.)	468
Gagauz	foam (n.)	468
Karakalpak	foam (n.)	468
Karachay Balkar	foam (n.)	468
Karaim	foam (n.)	468
Kazakh	foam (n.)	468
Khakas	foam (n.)	468
Kirghiz	foam (n.)	468
Kumyk	foam (n.)	468
Middle Chulym	foam (n.)	468
Nogai	foam (n.)	468
Saryg Yugur	foam (n.)	468
Shor	foam (n.)	468
Kazan Tatar	foam (n.)	468
Tofa	foam (n.)	468
Turkish	foam (n.)	468
Turkmen	foam (n.)	468
Uyghur	foam (n.)	468
Uzbek	foam (n.)	468
Baraba Tatar	fog (n.)	723
Cuman	fog (n.)	723
North Altay	fog (n.)	723
Old Turkic	fog (n.)	723
South Altay	fog (n.)	723
Azeri	fog (n.)	723
Bashkir	fog (n.)	723
Crimean Tatar	fog (n.)	723
Dolgan	fog (n.)	723
Gagauz	fog (n.)	723
Karakalpak	fog (n.)	723
Karachay Balkar	fog (n.)	723
Karaim	fog (n.)	723
Kazakh	fog (n.)	723
Khakas	fog (n.)	723
Kirghiz	fog (n.)	723
Kumyk	fog (n.)	723
Nogai	fog (n.)	723
Salar	fog (n.)	723
Shor	fog (n.)	723
Kazan Tatar	fog (n.)	723
Tofa	fog (n.)	723
Turkmen	fog (n.)	723
Tuvan	fog (n.)	723
Uyghur	fog (n.)	723
Uzbek	fog (n.)	723
Yakut	fog (n.)	723
Chuvash	fog (n.)	724
Saryg Yugur	fog (n.)	725
Turkish	fog (n.)	726
North Altay	forehead (n.)	617
Khakas	forehead (n.)	617
Middle Chulym	forehead (n.)	617
Shor	forehead (n.)	617
Tuvan	forehead (n.)	617
Cuman	forehead (n.)	618
Old Turkic	forehead (n.)	618
Azeri	forehead (n.)	618
Gagauz	forehead (n.)	618
Khalaj	forehead (n.)	618
Saryg Yugur	forehead (n.)	618
Turkish	forehead (n.)	618
Turkmen	forehead (n.)	618
Dolgan	forehead (n.)	619
Yakut	forehead (n.)	619
Chuvash	forehead (n.)	620
Kirghiz	forehead (n.)	621
Tofa	forehead (n.)	622
Salar	forehead (n.)	623
Baraba Tatar	four	540
Cuman	four	540
North Altay	four	540
Old Turkic	four	540
South Altay	four	540
Azeri	four	540
Bashkir	four	540
Chuvash	four	540
Crimean Tatar	four	540
Dolgan	four	540
Gagauz	four	540
Karakalpak	four	540
Karachay Balkar	four	540
Karaim	four	540
Kazakh	four	540
Khakas	four	540
Khalaj	four	540
Kirghiz	four	540
Kumyk	four	540
Middle Chulym	four	540
Nogai	four	540
Saryg Yugur	four	540
Shor	four	540
Kazan Tatar	four	540
Tofa	four	540
Turkish	four	540
Turkmen	four	540
Tuvan	four	540
Uyghur	four	540
Uzbek	four	540
Yakut	four	540
Baraba Tatar	freeze (v.)	727
Crimean Tatar	freeze (v.)	727
Dolgan	freeze (v.)	727
Karakalpak	freeze (v.)	727
Karachay Balkar	freeze (v.)	727
Karaim	freeze (v.)	727
Kazakh	freeze (v.)	727
Khalaj	freeze (v.)	727
Kumyk	freeze (v.)	727
Nogai	freeze (v.)	727
Uzbek	freeze (v.)	727
North Altay	freeze (v.)	728
Old Turkic	freeze (v.)	728
South Altay	freeze (v.)	728
Azeri	freeze (v.)	728
Bashkir	freeze (v.)	728
Gagauz	freeze (v.)	728
Karakalpak	freeze (v.)	728
Khakas	freeze (v.)	728
Kirghiz	freeze (v.)	728
Middle Chulym	freeze (v.)	728
Salar	freeze (v.)	728
Saryg Yugur	freeze (v.)	728
Shor	freeze (v.)	728
Kazan Tatar	freeze (v.)	728
Tofa	freeze (v.)	728
Turkish	freeze (v.)	728
Turkmen	freeze (v.)	728
Tuvan	freeze (v.)	728
Uyghur	freeze (v.)	728
Yakut	freeze (v.)	728
Chuvash	freeze (v.)	729
Baraba Tatar	fruit (n.)	730
Cuman	fruit (n.)	730
Old Turkic	fruit (n.)	730
Bashkir	fruit (n.)	730
Chuvash	fruit (n.)	730
Gagauz	fruit (n.)	730
Karakalpak	fruit (n.)	730
Karaim	fruit (n.)	730
Kazakh	fruit (n.)	730
Kirghiz	fruit (n.)	730
Kumyk	fruit (n.)	730
Nogai	fruit (n.)	730
Saryg Yugur	fruit (n.)	730
Kazan Tatar	fruit (n.)	730
Turkmen	fruit (n.)	730
Tuvan	fruit (n.)	730
Uyghur	fruit (n.)	730
Karachay Balkar	fruit (n.)	731
Baraba Tatar	full	474
Cuman	full	474
North Altay	full	474
Old Turkic	full	474
South Altay	full	474
Azeri	full	474
Bashkir	full	474
Chuvash	full	474
Crimean Tatar	full	474
Dolgan	full	474
Gagauz	full	474
Karakalpak	full	474
Karachay Balkar	full	474
Karaim	full	474
Kazakh	full	474
Khakas	full	474
Khalaj	full	474
Kirghiz	full	474
Kumyk	full	474
Middle Chulym	full	474
Nogai	full	474
Salar	full	474
Saryg Yugur	full	474
Shor	full	474
Kazan Tatar	full	474
Tofa	full	474
Turkish	full	474
Turkmen	full	474
Tuvan	full	474
Uyghur	full	474
Uzbek	full	474
Yakut	full	474
Baraba Tatar	give (v.)	141
Cuman	give (v.)	141
North Altay	give (v.)	141
Old Turkic	give (v.)	141
South Altay	give (v.)	141
Azeri	give (v.)	141
Bashkir	give (v.)	141
Chuvash	give (v.)	141
Crimean Tatar	give (v.)	141
Dolgan	give (v.)	141
Gagauz	give (v.)	141
Karakalpak	give (v.)	141
Karachay Balkar	give (v.)	141
Karaim	give (v.)	141
Kazakh	give (v.)	141
Khakas	give (v.)	141
Khalaj	give (v.)	141
Kirghiz	give (v.)	141
Kumyk	give (v.)	141
Middle Chulym	give (v.)	141
Nogai	give (v.)	141
Salar	give (v.)	141
Saryg Yugur	give (v.)	141
Shor	give (v.)	141
Kazan Tatar	give (v.)	141
Tofa	give (v.)	141
Turkish	give (v.)	141
Turkmen	give (v.)	141
Tuvan	give (v.)	141
Uyghur	give (v.)	141
Uzbek	give (v.)	141
Yakut	give (v.)	141
Baraba Tatar	go (v.)	5
Cuman	go (v.)	5
North Altay	go (v.)	5
Old Turkic	go (v.)	5
South Altay	go (v.)	5
Bashkir	go (v.)	5
Chuvash	go (v.)	5
Crimean Tatar	go (v.)	5
Dolgan	go (v.)	5
Karakalpak	go (v.)	5
Karachay Balkar	go (v.)	5
Karaim	go (v.)	5
Kazakh	go (v.)	5
Khakas	go (v.)	5
Khalaj	go (v.)	5
Kirghiz	go (v.)	5
Kumyk	go (v.)	5
Middle Chulym	go (v.)	5
Nogai	go (v.)	5
Salar	go (v.)	5
Saryg Yugur	go (v.)	5
Shor	go (v.)	5
Kazan Tatar	go (v.)	5
Tofa	go (v.)	5
Turkmen	go (v.)	5
Tuvan	go (v.)	5
Uyghur	go (v.)	5
Uzbek	go (v.)	5
Yakut	go (v.)	5
Baraba Tatar	go (v.)	6
Kirghiz	go (v.)	6
Tuvan	go (v.)	6
Uzbek	go (v.)	6
Azeri	go (v.)	7
Bashkir	go (v.)	7
Crimean Tatar	go (v.)	7
Gagauz	go (v.)	7
Karakalpak	go (v.)	7
Karaim	go (v.)	7
Kazakh	go (v.)	7
Turkish	go (v.)	7
Turkmen	go (v.)	7
Baraba Tatar	good	149
Cuman	good	149
North Altay	good	149
South Altay	good	149
Azeri	good	149
Bashkir	good	149
Crimean Tatar	good	149
Karakalpak	good	149
Karachay Balkar	good	149
Karaim	good	149
Kazakh	good	149
Khakas	good	149
Kirghiz	good	149
Kumyk	good	149
Middle Chulym	good	149
Nogai	good	149
Salar	good	149
Saryg Yugur	good	149
Shor	good	149
Kazan Tatar	good	149
Turkmen	good	149
Uyghur	good	149
Uzbek	good	149
Cuman	good	150
Old Turkic	good	150
Crimean Tatar	good	150
Gagauz	good	150
Karachay Balkar	good	150
Nogai	good	150
Tofa	good	150
Turkish	good	150
Tuvan	good	150
Dolgan	good	151
Yakut	good	151
Baraba Tatar	grasp (v.)	327
Cuman	grasp (v.)	327
North Altay	grasp (v.)	327
Old Turkic	grasp (v.)	327
South Altay	grasp (v.)	327
Azeri	grasp (v.)	327
Bashkir	grasp (v.)	327
Chuvash	grasp (v.)	327
Crimean Tatar	grasp (v.)	327
Dolgan	grasp (v.)	327
Gagauz	grasp (v.)	327
Karakalpak	grasp (v.)	327
Karachay Balkar	grasp (v.)	327
Karaim	grasp (v.)	327
Khakas	grasp (v.)	327
Khalaj	grasp (v.)	327
Kirghiz	grasp (v.)	327
Kumyk	grasp (v.)	327
Middle Chulym	grasp (v.)	327
Nogai	grasp (v.)	327
Salar	grasp (v.)	327
Saryg Yugur	grasp (v.)	327
Shor	grasp (v.)	327
Kazan Tatar	grasp (v.)	327
Tofa	grasp (v.)	327
Turkish	grasp (v.)	327
Turkmen	grasp (v.)	327
Tuvan	grasp (v.)	327
Uyghur	grasp (v.)	327
Uzbek	grasp (v.)	327
Yakut	grasp (v.)	327
Gagauz	grasp (v.)	328
Karaim	grasp (v.)	328
Khakas	grasp (v.)	328
Shor	grasp (v.)	328
Turkish	grasp (v.)	328
Yakut	grasp (v.)	328
Kirghiz	grasp (v.)	329
Uyghur	grasp (v.)	329
Kazakh	grasp (v.)	330
Baraba Tatar	grass (n.)	462
North Altay	grass (n.)	462
South Altay	grass (n.)	462
Bashkir	grass (n.)	462
Crimean Tatar	grass (n.)	462
Nogai	grass (n.)	462
Shor	grass (n.)	462
Kazan Tatar	grass (n.)	462
Cuman	grass (n.)	463
Tofa	grass (n.)	463
Azeri	grass (n.)	464
Crimean Tatar	grass (n.)	464
Dolgan	grass (n.)	464
Gagauz	grass (n.)	464
Karaim	grass (n.)	464
Khakas	grass (n.)	464
