Language	Parameter	Cognateset
Ache	CONSUME_DRINK_OR_EAT	mush.009
Ache	CONSUME_DRINK_OR_EAT	mush.009
Amondawa	CONSUME_DRINK_OR_EAT	mush.009
Amondawa	CONSUME_DRINK_OR_EAT	mush.009
Apiaka	CONSUME_DRINK_OR_EAT	mush.009
Arawete	CONSUME_DRINK_OR_EAT	mush.009
Arawete	CONSUME_DRINK_OR_EAT	mush.009
Aweti	CONSUME_DRINK_OR_EAT	mush.009
Aweti	CONSUME_DRINK_OR_EAT	mush.009
Chiriguano	CONSUME_DRINK_OR_EAT	mush.009
Chiriguano	CONSUME_DRINK_OR_EAT	mush.009
Guajajara	CONSUME_DRINK_OR_EAT	mush.009
Guajajara	CONSUME_DRINK_OR_EAT	mush.009
Guaja	CONSUME_DRINK_OR_EAT	mush.009
Guaja	CONSUME_DRINK_OR_EAT	mush.009
Guarani	CONSUME_DRINK_OR_EAT	mush.009
Guarani	CONSUME_DRINK_OR_EAT	mush.009
Guarani	CONSUME_DRINK_OR_EAT	mush.009
Guarayo	CONSUME_DRINK_OR_EAT	mush.009
Guarayo	CONSUME_DRINK_OR_EAT	mush.009
Kaapor	CONSUME_DRINK_OR_EAT	mush.009
Kaapor	CONSUME_DRINK_OR_EAT	mush.009
Kaiowa	CONSUME_DRINK_OR_EAT	mush.009
Kaiowa	CONSUME_DRINK_OR_EAT	mush.009
Kamajura	CONSUME_DRINK_OR_EAT	mush.009
Kamajura	CONSUME_DRINK_OR_EAT	mush.009
Kayabi	CONSUME_DRINK_OR_EAT	consume.014
Kayabi	CONSUME_DRINK_OR_EAT	mush.009
Mawe	CONSUME_DRINK_OR_EAT	mush.009
Mawe	CONSUME_DRINK_OR_EAT	mush.009
Mawe	CONSUME_DRINK_OR_EAT	fire.009
Mbya	CONSUME_DRINK_OR_EAT	mush.009
Mbya	CONSUME_DRINK_OR_EAT	mush.009
Nheengatu	CONSUME_DRINK_OR_EAT	mush.009
Nheengatu	CONSUME_DRINK_OR_EAT	mush.009
Siriono	CONSUME_DRINK_OR_EAT	mush.009
Siriono	CONSUME_DRINK_OR_EAT	mush.009
Tapiete	CONSUME_DRINK_OR_EAT	mush.009
Tapiete	CONSUME_DRINK_OR_EAT	mush.009
Tapirape	CONSUME_DRINK_OR_EAT	mush.009
Tapirape	CONSUME_DRINK_OR_EAT	mush.009
Tapirape	CONSUME_DRINK_OR_EAT	mush.009
Teko	CONSUME_DRINK_OR_EAT	consume.010
Teko	CONSUME_DRINK_OR_EAT	mush.009
Tembe	CONSUME_DRINK_OR_EAT	mush.009
Tembe	CONSUME_DRINK_OR_EAT	mush.009
Tupinamba	CONSUME_DRINK_OR_EAT	mush.009
Tupinamba	CONSUME_DRINK_OR_EAT	mush.009
Urueuwauwau	CONSUME_DRINK_OR_EAT	mush.009
Urueuwauwau	CONSUME_DRINK_OR_EAT	mush.009
Warazu	CONSUME_DRINK_OR_EAT	mush.009
Warazu	CONSUME_DRINK_OR_EAT	mush.009
Wayampi	CONSUME_DRINK_OR_EAT	mush.009
Xeta	CONSUME_DRINK_OR_EAT	mush.009
Xeta	CONSUME_DRINK_OR_EAT	consume.007
Yuki	CONSUME_DRINK_OR_EAT	mush.009
Yuki	CONSUME_DRINK_OR_EAT	mush.009
Zoe	CONSUME_DRINK_OR_EAT	mush.009
Zoe	CONSUME_DRINK_OR_EAT	mush.009
Ache	COOK_SOMETHING	cook.009
Chiriguano	COOK_SOMETHING	cook.003
Chiriguano	COOK_SOMETHING	cook.003
Guajajara	COOK_SOMETHING	cook.003
Guajajara	COOK_SOMETHING	cook.016
Guaja	COOK_SOMETHING	cook.003
Guarani	COOK_SOMETHING	cook.003
Guarayo	COOK_SOMETHING	cook.003
Guarayo	COOK_SOMETHING	cook.003
Kaiowa	COOK_SOMETHING	cook.003
Mawe	COOK_SOMETHING	cook.017
Siriono	COOK_SOMETHING	cook.003
Teko	COOK_SOMETHING	cook.014
Tembe	COOK_SOMETHING	cook.003
Tupinamba	COOK_SOMETHING	shoulder.009
Tupinamba	COOK_SOMETHING	cook.003
Warazu	COOK_SOMETHING	cook.003
Wayampi	COOK_SOMETHING	cook.003
Yuki	COOK_SOMETHING	cook.003
Zoe	COOK_SOMETHING	cook.003
Amondawa	COTTON	cotton.008
Apiaka	COTTON	cotton.008
Arawete	COTTON	cotton.008
Aweti	COTTON	cotton.008
Chiriguano	COTTON	cotton.008
Guajajara	COTTON	cotton.008
Guarani	COTTON	cotton.008
Guarayo	COTTON	cotton.008
Kaapor	COTTON	cotton.008
Kaiowa	COTTON	cotton.008
Kamajura	COTTON	cotton.008
Kayabi	COTTON	cotton.008
Mawe	COTTON	cotton.008
Mbya	COTTON	cotton.008
Nheengatu	COTTON	cotton.008
Siriono	COTTON	cotton.006
Tapiete	COTTON	cotton.008
Tapirape	COTTON	cotton.008
Teko	COTTON	cotton.008
Tembe	COTTON	cotton.008
Tupinamba	COTTON	cotton.008
Urueuwauwau	COTTON	cotton.008
Warazu	COTTON	cotton.008
Wayampi	COTTON	cotton.008
Yuki	COTTON	cotton.006
Zoe	COTTON	cotton.008
Aweti	COURTYARD	courtyard.005
Chiriguano	COURTYARD	courtyard.003
Guarani	COURTYARD	courtyard.003
Guarani	COURTYARD	courtyard.003
Guarani	COURTYARD	courtyard.003
Guarayo	COURTYARD	courtyard.003
Kaapor	COURTYARD	courtyard.003
Kamajura	COURTYARD	courtyard.003
Kayabi	COURTYARD	courtyard.003
Mbya	COURTYARD	courtyard.003
Siriono	COURTYARD	courtyard.006
Tapirape	COURTYARD	courtyard.006
Teko	COURTYARD	courtyard.003
Tembe	COURTYARD	courtyard.003
Tupinamba	COURTYARD	courtyard.003
Wayampi	COURTYARD	courtyard.003
Xeta	COURTYARD	courtyard.003
Aweti	CRAB	crab.011
Guajajara	CRAB	crab.006
Guaja	CRAB	crab.006
Guarani	CRAB	crab.006
Guarayo	CRAB	crab.012
Kaapor	CRAB	crab.011
Kamajura	CRAB	crab.006
Mawe	CRAB	crab.009
Mbya	CRAB	crab.004
Nheengatu	CRAB	crab.012
Siriono	CRAB	crab.012
Teko	CRAB	crab.008
Tembe	CRAB	crab.012
Tupinamba	CRAB	crab.006
Tupinamba	CRAB	crab.012
Tupinamba	CRAB	crab.006
Warazu	CRAB	crab.006
Wayampi	CRAB	crab.012
Ache	CRICKET	cricket.004
Amondawa	CRICKET	cricket.004
Apiaka	CRICKET	cricket.004
Aweti	CRICKET	cricket.004
Chiriguano	CRICKET	cricket.004
Guajajara	CRICKET	cricket.004
Guaja	CRICKET	cricket.018
Guarani	CRICKET	cricket.004
Guarayo	CRICKET	cricket.004
Kaapor	CRICKET	cricket.004
Kayabi	CRICKET	cricket.004
Mawe	CRICKET	cricket.014
Mawe	CRICKET	cricket.004
Mbya	CRICKET	cricket.004
Nheengatu	CRICKET	cricket.004
Siriono	CRICKET	cricket.013
Tapiete	CRICKET	cricket.004
Teko	CRICKET	cricket.004
Tembe	CRICKET	cricket.004
Tupinamba	CRICKET	cricket.004
Warazu	CRICKET	cricket.017
Wayampi	CRICKET	cricket.009
Xeta	CRICKET	cricket.004
Ache	CRY	cry.004
Ache	CRY	cry.008
Amondawa	CRY	cry.004
Apiaka	CRY	cry.004
Arawete	CRY	cry.004
Aweti	CRY	cry.004
Chiriguano	CRY	cry.004
Guajajara	CRY	cry.004
Guaja	CRY	cry.004
Guarani	CRY	cry.004
Guarayo	CRY	cry.004
Kaapor	CRY	cry.004
Kaiowa	CRY	cry.004
Kamajura	CRY	cry.004
Kayabi	CRY	cry.004
Mawe	CRY	cry.002
Mbya	CRY	cry.004
Nheengatu	CRY	cry.004
Siriono	CRY	cry.004
Tapiete	CRY	cry.004
Tapirape	CRY	cry.004
Teko	CRY	cry.004
Tembe	CRY	cry.004
Tupinamba	CRY	cry.004
Urueuwauwau	CRY	cry.004
Warazu	CRY	cry.004
Wayampi	CRY	cry.004
Xeta	CRY	cry.004
Yuki	CRY	cry.004
Yuki	CRY	cry.004
Zoe	CRY	cry.004
Amondawa	CURASSOW	curassow.007
Apiaka	CURASSOW	curassow.007
Arawete	CURASSOW	curassow.007
Aweti	CURASSOW	curassow.007
Guajajara	CURASSOW	curassow.007
Guaja	CURASSOW	curassow.007
Guarani	CURASSOW	curassow.007
Guarayo	CURASSOW	curassow.007
Kaapor	CURASSOW	curassow.007
Kamajura	CURASSOW	curassow.007
Kayabi	CURASSOW	curassow.007
Mawe	CURASSOW	curassow.010
Nheengatu	CURASSOW	curassow.007
Siriono	CURASSOW	curassow.007
Teko	CURASSOW	curassow.007
Tembe	CURASSOW	curassow.007
Tupinamba	CURASSOW	curassow.007
Urueuwauwau	CURASSOW	curassow.007
Warazu	CURASSOW	curassow.007
Wayampi	CURASSOW	curassow.007
Zoe	CURASSOW	curassow.007
Ache	CURE	cure.006
Amondawa	CURE	cure.005
Chiriguano	CURE	cure.005
Guajajara	CURE	cure.008
Guaja	CURE	cure.005
Guarani	CURE	cure.005
Guarayo	CURE	cure.005
Kaapor	CURE	cure.005
Kaiowa	CURE	cure.005
Kamajura	CURE	cure.005
Kayabi	CURE	cure.005
Mbya	CURE	cure.005
Nheengatu	CURE	slow.009
Siriono	CURE	cure.004
Tapiete	CURE	cure.016
Teko	CURE	cure.005
Tembe	CURE	cure.005
Tupinamba	CURE	cure.005
Urueuwauwau	CURE	cure.005
Warazu	CURE	cure.016
Wayampi	CURE	cure.005
Xeta	CURE	cure.015
Yuki	CURE	cure.005
Zoe	CURE	cure.005
Ache	CUT	knife.004
Ache	CUT	cut.012
Amondawa	CUT	knife.004
Apiaka	CUT	knife.004
Arawete	CUT	cut.001
Aweti	CUT	knife.004
Chiriguano	CUT	knife.004
Guajajara	CUT	knife.004
Guaja	CUT	knife.004
Guarani	CUT	cut.006
Guarayo	CUT	cut.004
Kaapor	CUT	manioc.006
Kaiowa	CUT	knife.004
Kamajura	CUT	knife.004
Kayabi	CUT	manioc.006
Mawe	CUT	cut.002
Mbya	CUT	knife.004
Nheengatu	CUT	cut.004
Siriono	CUT	knife.004
Tapiete	CUT	knife.004
Tapirape	CUT	knife.004
Teko	CUT	cut.001
Tembe	CUT	knife.004
Tupinamba	CUT	knife.004
Tupinamba	CUT	cut.002
Urueuwauwau	CUT	knife.004
Warazu	CUT	knife.004
Wayampi	CUT	knife.004
Xeta	CUT	knife.004
Yuki	CUT	cut.001
Zoe	CUT	cut.004
Zoe	CUT	manioc.006
Ache	DANCE	dance.016
Amondawa	DANCE	dance.005
Apiaka	DANCE	dance.003
Arawete	DANCE	dance.001
Aweti	DANCE	dance.009
Chiriguano	DANCE	dance.001
Guajajara	DANCE	dance.012
Guaja	DANCE	dance.012
Guarani	DANCE	dance.001
Guarayo	DANCE	dance.018
Kaapor	DANCE	dance.001
Kaiowa	DANCE	dance.023
Kaiowa	DANCE	dance.023
Kamajura	DANCE	dance.001
Kayabi	DANCE	dance.023
Mawe	DANCE	dance.021
Mbya	DANCE	dance.023
Nheengatu	DANCE	dance.001
Siriono	DANCE	dance.023
Tapiete	DANCE	dance.004
Tapirape	DANCE	dance.014
Teko	DANCE	dance.001
Tembe	DANCE	dance.001
Tupinamba	DANCE	dance.001
Urueuwauwau	DANCE	dance.012
Warazu	DANCE	dance.024
Wayampi	DANCE	dance.001
Yuki	DANCE	dance.023
Zoe	DANCE	dance.008
Ache	DAUGHTER_OF_MALE_EGO	daughter.005
Amondawa	DAUGHTER_OF_MALE_EGO	daughter.005
Apiaka	DAUGHTER_OF_MALE_EGO	daughter.005
Arawete	DAUGHTER_OF_MALE_EGO	daughter.005
Aweti	DAUGHTER_OF_MALE_EGO	daughter.005
Chiriguano	DAUGHTER_OF_MALE_EGO	daughter.005
Guajajara	DAUGHTER_OF_MALE_EGO	daughter.005
Guaja	DAUGHTER_OF_MALE_EGO	daughter.015
Guaja	DAUGHTER_OF_MALE_EGO	daughter.005
Guarani	DAUGHTER_OF_MALE_EGO	daughter.015
Guarayo	DAUGHTER_OF_MALE_EGO	daughter.005
Kaapor	DAUGHTER_OF_MALE_EGO	daughter.005
Kaiowa	DAUGHTER_OF_MALE_EGO	daughter.005
Kamajura	DAUGHTER_OF_MALE_EGO	daughter.005
Kamajura	DAUGHTER_OF_MALE_EGO	daughter.005
Kayabi	DAUGHTER_OF_MALE_EGO	daughter.005
Mawe	DAUGHTER_OF_MALE_EGO	daughter.015
Mbya	DAUGHTER_OF_MALE_EGO	daughter.005
Nheengatu	DAUGHTER_OF_MALE_EGO	daughter.005
Siriono	DAUGHTER_OF_MALE_EGO	daughter.004
Tapiete	DAUGHTER_OF_MALE_EGO	daughter.005
Tapirape	DAUGHTER_OF_MALE_EGO	daughter.005
Teko	DAUGHTER_OF_MALE_EGO	daughter.005
Tembe	DAUGHTER_OF_MALE_EGO	daughter.005
Tupinamba	DAUGHTER_OF_MALE_EGO	daughter.005
Urueuwauwau	DAUGHTER_OF_MALE_EGO	daughter.005
Warazu	DAUGHTER_OF_MALE_EGO	daughter.005
Wayampi	DAUGHTER_OF_MALE_EGO	daughter.005
Xeta	DAUGHTER_OF_MALE_EGO	daughter.015
Xeta	DAUGHTER_OF_MALE_EGO	daughter.013
Xeta	DAUGHTER_OF_MALE_EGO	daughter.012
Yuki	DAUGHTER_OF_MALE_EGO	daughter.010
Zoe	DAUGHTER_OF_MALE_EGO	daughter.005
Amondawa	DAUGHTER_OF_WOMAN	daughter.005
Apiaka	DAUGHTER_OF_WOMAN	daughter.015
Arawete	DAUGHTER_OF_WOMAN	daughter.015
Aweti	DAUGHTER_OF_WOMAN	daughter.015
Chiriguano	DAUGHTER_OF_WOMAN	daughter.015
Guajajara	DAUGHTER_OF_WOMAN	daughter_of_woman.011
Guaja	DAUGHTER_OF_WOMAN	daughter.015
Guarani	DAUGHTER_OF_WOMAN	daughter.005
Guarayo	DAUGHTER_OF_WOMAN	daughter.015
Kaapor	DAUGHTER_OF_WOMAN	daughter.015
Kaiowa	DAUGHTER_OF_WOMAN	daughter.005
Kaiowa	DAUGHTER_OF_WOMAN	daughter_of_woman.010
Kamajura	DAUGHTER_OF_WOMAN	daughter.005
Kayabi	DAUGHTER_OF_WOMAN	daughter.005
Mawe	DAUGHTER_OF_WOMAN	daughter_of_woman.005
Mbya	DAUGHTER_OF_WOMAN	daughter.015
Nheengatu	DAUGHTER_OF_WOMAN	daughter.015
Siriono	DAUGHTER_OF_WOMAN	daughter.004
Tapiete	DAUGHTER_OF_WOMAN	daughter.015
Tapirape	DAUGHTER_OF_WOMAN	daughter.005
Teko	DAUGHTER_OF_WOMAN	daughter.015
Tembe	DAUGHTER_OF_WOMAN	daughter.015
Tupinamba	DAUGHTER_OF_WOMAN	daughter.005
Urueuwauwau	DAUGHTER_OF_WOMAN	daughter.005
Warazu	DAUGHTER_OF_WOMAN	daughter_of_woman.017
Wayampi	DAUGHTER_OF_WOMAN	daughter.005
Wayampi	DAUGHTER_OF_WOMAN	daughter.015
Xeta	DAUGHTER_OF_WOMAN	daughter.015
Xeta	DAUGHTER_OF_WOMAN	daughter.013
Xeta	DAUGHTER_OF_WOMAN	daughter.012
Yuki	DAUGHTER_OF_WOMAN	daughter.010
Zoe	DAUGHTER_OF_WOMAN	daughter.015
Ache	DAY_24_HOURS	morning.004
Amondawa	DAY_24_HOURS	day.009
Amondawa	DAY_24_HOURS	day.004
Apiaka	DAY_24_HOURS	day.004
Aweti	DAY_24_HOURS	day.004
Chiriguano	DAY_24_HOURS	day.004
Guajajara	DAY_24_HOURS	day.004
Guarani	DAY_24_HOURS	day.004
Guarayo	DAY_24_HOURS	day.004
Kaapor	DAY_24_HOURS	day.014
Kaiowa	DAY_24_HOURS	day.004
Kamajura	DAY_24_HOURS	day.001
Mawe	DAY_24_HOURS	day.001
Mbya	DAY_24_HOURS	day.004
Nheengatu	DAY_24_HOURS	day.004
Siriono	DAY_24_HOURS	day.004
Tapiete	DAY_24_HOURS	day.004
Tapirape	DAY_24_HOURS	day.001
Teko	DAY_24_HOURS	day.001
Tembe	DAY_24_HOURS	day.004
Tupinamba	DAY_24_HOURS	day.004
Urueuwauwau	DAY_24_HOURS	day.004
Warazu	DAY_24_HOURS	day.004
Wayampi	DAY_24_HOURS	day.004
Xeta	DAY_24_HOURS	day.004
Yuki	DAY_24_HOURS	day.011
Zoe	DAY_24_HOURS	day.001
Ache	DEER	deer.002
Apiaka	DEER	deer.007
Arawete	DEER	deer.001
Aweti	DEER	deer.015
Chiriguano	DEER	deer.002
Chiriguano	DEER	deer.002
Guajajara	DEER	deer.001
Guaja	DEER	deer.001
Guarani	DEER	deer.002
Guarayo	DEER	deer.002
Guarayo	DEER	forest.010
Kaapor	DEER	deer.001
Mawe	DEER	deer.003
Mbya	DEER	deer.002
Nheengatu	DEER	forest.010
Siriono	DEER	deer.011
Tapiete	DEER	deer.002
Tapirape	DEER	deer.013
Teko	DEER	deer.002
Teko	DEER	deer.002
Tembe	DEER	deer.001
Tupinamba	DEER	forest.010
Warazu	DEER	forest.010
Wayampi	DEER	deer.002
Wayampi	DEER	deer.002
Xeta	DEER	deer.005
Xeta	DEER	deer.005
Yuki	DEER	deer.002
Zoe	DEER	deer.014
Ache	DIE	die.002
Amondawa	DIE	die.002
Apiaka	DIE	die.002
Arawete	DIE	die.002
Aweti	DIE	die.002
Chiriguano	DIE	die.002
Guajajara	DIE	die.002
Guaja	DIE	die.002
Guarani	DIE	die.002
Guarayo	DIE	die.002
Kaapor	DIE	die.002
Kaiowa	DIE	die.002
Kamajura	DIE	die.002
Kayabi	DIE	die.002
Mawe	DIE	die.005
Mbya	DIE	die.002
Nheengatu	DIE	die.002
Siriono	DIE	die.002
Tapiete	DIE	die.002
Tapirape	DIE	die.002
Teko	DIE	die.002
Tembe	DIE	die.002
Tupinamba	DIE	die.002
Urueuwauwau	DIE	die.002
Warazu	DIE	die.002
Wayampi	DIE	die.002
Xeta	DIE	die.002
Yuki	DIE	die.002
Zoe	DIE	die.002
Ache	DIG	dig.009
Amondawa	DIG	dig.009
Apiaka	DIG	dig.009
Arawete	DIG	dig.006
Aweti	DIG	dig.009
Chiriguano	DIG	dig.003
Guarani	DIG	dig.003
Guarayo	DIG	dig.003
Kaapor	DIG	dig.009
Kayabi	DIG	dig.009
Mawe	DIG	dig.013
Nheengatu	DIG	dig.009
Siriono	DIG	dig.009
Tapiete	DIG	dig.003
Teko	DIG	dig.007
Teko	DIG	dig.006
Teko	DIG	dig.012
Tembe	DIG	dig.009
Tupinamba	DIG	dig.009
Warazu	DIG	dig.003
Wayampi	DIG	dig.002
Wayampi	DIG	dig.009
Yuki	DIG	dig.010
Zoe	DIG	dig.009
Aweti	DIGGING_STICK	digging_stick.005
Kaapor	DIGGING_STICK	ornament.012
Teko	DIGGING_STICK	digging_stick.002
Tupinamba	DIGGING_STICK	digging_stick.005
Wayampi	DIGGING_STICK	digging_stick.002
Ache	DIRTY	dirty.005
Ache	DIRTY	dirty.010
Amondawa	DIRTY	dirty.010
Apiaka	DIRTY	dirty.010
Aweti	DIRTY	dirty.004
Chiriguano	DIRTY	dirty.010
Guajajara	DIRTY	dirty.008
Guaja	DIRTY	dirty.003
Guarani	DIRTY	dirty.010
Guarayo	DIRTY	dirty.001
Kaapor	DIRTY	dirty.010
Kaiowa	DIRTY	dirty.010
Kayabi	DIRTY	dirty.010
Mawe	DIRTY	dirty.008
Mbya	DIRTY	dirty.010
Nheengatu	DIRTY	dirty.010
Siriono	DIRTY	dirty.010
Tapiete	DIRTY	dirty.010
Tapirape	DIRTY	dirty.010
Teko	DIRTY	dirty.010
Tembe	DIRTY	dirty.010
Tupinamba	DIRTY	dirty.010
Urueuwauwau	DIRTY	dirty.010
Warazu	DIRTY	dirty.010
Wayampi	DIRTY	dirty.010
Xeta	DIRTY	dirty.002
Yuki	DIRTY	dirty.002
Zoe	DIRTY	dirty.010
Ache	DO_OR_MAKE	do_or_make.002
Amondawa	DO_OR_MAKE	do_or_make.002
Apiaka	DO_OR_MAKE	do_or_make.002
Arawete	DO_OR_MAKE	cook.007
Aweti	DO_OR_MAKE	do_or_make.006
Chiriguano	DO_OR_MAKE	do_or_make.002
Guajajara	DO_OR_MAKE	do_or_make.002
Guaja	DO_OR_MAKE	do_or_make.002
Guarani	DO_OR_MAKE	do_or_make.002
Guarayo	DO_OR_MAKE	do_or_make.002
Kaapor	DO_OR_MAKE	cook.007
Kaiowa	DO_OR_MAKE	do_or_make.002
Kamajura	DO_OR_MAKE	do_or_make.001
Kayabi	DO_OR_MAKE	do_or_make.002
Mawe	DO_OR_MAKE	cook.017
Mbya	DO_OR_MAKE	do_or_make.002
Nheengatu	DO_OR_MAKE	cook.007
Siriono	DO_OR_MAKE	do_or_make.002
Tapiete	DO_OR_MAKE	do_or_make.002
Tapirape	DO_OR_MAKE	do_or_make.002
Teko	DO_OR_MAKE	cook.007
Tembe	DO_OR_MAKE	do_or_make.002
Tupinamba	DO_OR_MAKE	do_or_make.003
Tupinamba	DO_OR_MAKE	do_or_make.002
Tupinamba	DO_OR_MAKE	cook.007
Urueuwauwau	DO_OR_MAKE	do_or_make.002
Warazu	DO_OR_MAKE	do_or_make.002
Wayampi	DO_OR_MAKE	cook.017
Xeta	DO_OR_MAKE	cook.007
Xeta	DO_OR_MAKE	do_or_make.002
Yuki	DO_OR_MAKE	do_or_make.002
Zoe	DO_OR_MAKE	do_or_make.002
Zoe	DO_OR_MAKE	cook.007
Ache	DOG	dog.009
Apiaka	DOG	dog.005
Arawete	DOG	dog.003
Aweti	DOG	dog.005
Chiriguano	DOG	dog.002
Guajajara	DOG	dog.005
Guaja	DOG	dog.005
Guarani	DOG	dog.008
Guarayo	DOG	dog.010
Kaapor	DOG	dog.005
Kaiowa	DOG	dog.008
Kamajura	DOG	dog.005
Kayabi	DOG	dog.005
Mawe	DOG	dog.005
Mbya	DOG	dog.008
Nheengatu	DOG	dog.005
Siriono	DOG	dog.008
Tapiete	DOG	dog.002
Tapirape	DOG	dog.005
Teko	DOG	dog.005
Teko	DOG	dog.005
Tembe	DOG	dog.005
Tupinamba	DOG	dog.005
Warazu	DOG	dog.005
Wayampi	DOG	dog.005
Xeta	DOG	dog.005
Yuki	DOG	dog.005
Ache	DOOR	door.023
Amondawa	DOOR	door.016
Amondawa	DOOR	grave.004
Apiaka	DOOR	door.002
Apiaka	DOOR	door.002
Arawete	DOOR	door.005
Aweti	DOOR	door.011
Chiriguano	DOOR	open.025
Guajajara	DOOR	open.025
Guarani	DOOR	open.025
Guarayo	DOOR	open.025
Kaapor	DOOR	open.025
Mawe	DOOR	door.025
Mbya	DOOR	open.025
Nheengatu	DOOR	mouth.009
Siriono	DOOR	door.020
Tapiete	DOOR	door.026
Tapirape	DOOR	open.025
Teko	DOOR	door.012
Tembe	DOOR	open.025
Tupinamba	DOOR	mouth.009
Urueuwauwau	DOOR	grave.004
Warazu	DOOR	ornament.012
Wayampi	DOOR	door.005
Xeta	DOOR	open.025
Yuki	DOOR	door.014
Ache	DREAM	dreama.007
Amondawa	DREAM	dreama.004
Aweti	DREAM	dreamb.008
Chiriguano	DREAM	dreamb.005
Guaja	DREAM	dreama.013
Guarani	DREAM	dreama.012
Guarayo	DREAM	dreama.012
Kaapor	DREAM	dreama.011
Siriono	DREAM	dreamb.006
Siriono	DREAM	dreama.003
Tupinamba	DREAM	dreamb.006
Urueuwauwau	DREAM	dreama.004
Warazu	DREAM	dreama.013
Wayampi	DREAM	dreamb.006
Zoe	DREAM	dreamb.006
Aweti	DREAM_SOMETHING	dreamb.013
Chiriguano	DREAM_SOMETHING	dreamb.005
Guajajara	DREAM_SOMETHING	dreamb.004
Guarani	DREAM_SOMETHING	dreamb.013
Guarayo	DREAM_SOMETHING	dreamb.013
Kaapor	DREAM_SOMETHING	dreamb.016
Kaapor	DREAM_SOMETHING	dreamb.016
Nheengatu	DREAM_SOMETHING	dreamb.002
Siriono	DREAM_SOMETHING	dreamb.014
Siriono	DREAM_SOMETHING	dreamb.009
Teko	DREAM_SOMETHING	dreamb.005
Tembe	DREAM_SOMETHING	dreamb.005
Tupinamba	DREAM_SOMETHING	dreamb.006
Urueuwauwau	DREAM_SOMETHING	dreamb.007
Warazu	DREAM_SOMETHING	dreamb.013
Wayampi	DREAM_SOMETHING	dreamb.007
Yuki	DREAM_SOMETHING	dreamb.013
Ache	DRY	dry.001
Amondawa	DRY	dry.003
Apiaka	DRY	dry.004
Arawete	DRY	dry.001
Aweti	DRY	dry.001
Aweti	DRY	dry.011
Chiriguano	DRY	dry.003
Guajajara	DRY	dry.001
Guaja	DRY	gridiron.004
Guaja	DRY	dry.001
Guarani	DRY	dry.001
Guarayo	DRY	dry.004
Kaapor	DRY	dry.001
Kamajura	DRY	dry.001
Kayabi	DRY	dry.001
Mawe	DRY	dry.005
Mbya	DRY	dry.004
Nheengatu	DRY	dry.001
Siriono	DRY	dry.004
Tapiete	DRY	dry.003
Tapirape	DRY	dry.004
Teko	DRY	dry.016
Tembe	DRY	dry.001
Tupinamba	DRY	dry.001
Tupinamba	DRY	gridiron.004
Urueuwauwau	DRY	dry.010
Warazu	DRY	dry.004
Wayampi	DRY	dry.001
Yuki	DRY	dry.004
Zoe	DRY	dry.001
Ache	DRY_UP	dry.014
Amondawa	DRY_UP	dry.014
Apiaka	DRY_UP	dry.014
Aweti	DRY_UP	dry_up.011
Chiriguano	DRY_UP	dry.014
Guajajara	DRY_UP	dry.014
Guaja	DRY_UP	dry.014
Guarani	DRY_UP	dry_up.014
Guarayo	DRY_UP	dry_up.012
Kaapor	DRY_UP	dry_up.011
Kaiowa	DRY_UP	dry_up.014
Kamajura	DRY_UP	dry_up.012
Kayabi	DRY_UP	dry.014
Mawe	DRY_UP	dry.001
Mbya	DRY_UP	dry_up.012
Nheengatu	DRY_UP	dry.014
Siriono	DRY_UP	dry_up.012
Tapiete	DRY_UP	dry_up.011
Tapiete	DRY_UP	dry.014
Tapirape	DRY_UP	dry_up.011
Teko	DRY_UP	dry_up.011
Tembe	DRY_UP	dry.014
Tupinamba	DRY_UP	dry.014
Urueuwauwau	DRY_UP	dry.014
Warazu	DRY_UP	dry_up.012
Wayampi	DRY_UP	dry_up.011
Yuki	DRY_UP	dry_up.003
Zoe	DRY_UP	dry.014
Zoe	DRY_UP	dry_up.011
Ache	EAGLE	eagle.004
Aweti	EAGLE	mirror.007
Chiriguano	EAGLE	eagle.012
Guajajara	EAGLE	mirror.007
Guaja	EAGLE	mirror.007
Guarani	EAGLE	eagle.005
Kaapor	EAGLE	mirror.007
Siriono	EAGLE	eagle.008
Teko	EAGLE	eagle.015
Tembe	EAGLE	slow.001
Warazu	EAGLE	mirror.007
Wayampi	EAGLE	mirror.007
Wayampi	EAGLE	mirror.007
Ache	EAR	earring.017
Amondawa	EAR	earring.017
Apiaka	EAR	earring.017
Arawete	EAR	earring.017
Aweti	EAR	earring.017
Chiriguano	EAR	earring.017
Guajajara	EAR	earring.017
Guaja	EAR	earring.017
Guarani	EAR	earring.017
Guarayo	EAR	earring.017
Kaapor	EAR	earring.017
Kamajura	EAR	earring.017
Mawe	EAR	thunder.005
Mbya	EAR	earring.017
Nheengatu	EAR	earring.017
Siriono	EAR	ear.012
Tapiete	EAR	earring.017
Tapirape	EAR	earring.017
Teko	EAR	earring.017
Tembe	EAR	earring.017
Tupinamba	EAR	earring.017
Warazu	EAR	earring.017
Wayampi	EAR	earring.017
Wayampi	EAR	earring.017
Xeta	EAR	earring.017
Yuki	EAR	ear.012
Zoe	EAR	earring.017
Ache	EARRING	earring.010
Amondawa	EARRING	earring.013
Aweti	EARRING	earring.014
Chiriguano	EARRING	earring.010
Guarani	EARRING	earring.010
Siriono	EARRING	earring.007
Tapiete	EARRING	earring.001
Teko	EARRING	earring.014
Tembe	EARRING	earring.014
