Language	Parameter	Cognateset
Macedonian	FISH	fish_g
Marathi	FISH	fish_e
Marwari	FISH	fish_e
Modern_Greek	FISH	fish_h
Nepali	FISH	fish_e
Norwegian	FISH	fish_b
Nuorese	FISH	fish_b
Old_Church_Slavic	FISH	fish_g
Old_English	FISH	fish_b
Old_High_German	FISH	fish_b
Old_Irish	FISH	fish_b
Old_Prussian	FISH	fish_d
Old_West_Norse	FISH	fish_b
Oriya	FISH	fish_e
Panjabi	FISH	fish_e
Pashto	FISH	fish_a
Persian	FISH	fish_e
Polish	FISH	fish_g
Portuguese	FISH	fish_b
Provencal	FISH	fish_b
Romani	FISH	fish_e
Romanian	FISH	fish_b
Romansh	FISH	fish_b
Russian	FISH	fish_g
Sariqoli	FISH	fish_e
Scots_Gaelic	FISH	fish_b
Serbian	FISH	fish_g
Shughni	FISH	fish_e
Sindhi	FISH	fish_e
Singhalese	FISH	fish_e
Slovak	FISH	fish_g
Slovenian	FISH	fish_g
Sogdian	FISH	fish_a
Spanish	FISH	fish_b
Swedish	FISH	fish_b
Swiss_German	FISH	fish_b
Tajik	FISH	fish_e
Tocharian_B	FISH	fish_0
Tosk	FISH	fish_b
Ukrainian	FISH	fish_g
Upper_Sorbian	FISH	fish_g
Urdu	FISH	fish_e
Vedic_Sanskrit	FISH	fish_e
Wakhi	FISH	fish_a
Walloon	FISH	fish_b
Welsh	FISH	fish_b
Zazaki	FISH	fish_e
Adapazar	FIVE	five_o
Afrikaans	FIVE	five_o
Ancient_Greek	FIVE	five_o
Arumanian	FIVE	five_o
Arvanitika	FIVE	five_o
Assamese	FIVE	five_o
Avestan	FIVE	five_o
Baluchi	FIVE	five_o
Belarusian	FIVE	five_o
Bengali	FIVE	five_o
Bihari	FIVE	five_o
Breton	FIVE	five_o
Bulgarian	FIVE	five_o
Cagliari	FIVE	five_o
Catalan	FIVE	five_o
Classical_Armenian	FIVE	five_o
Cornish	FIVE	five_o
Czech	FIVE	five_o
Danish	FIVE	five_o
Digor_Ossetic	FIVE	five_o
Dutch	FIVE	five_o
Eastern_Armenian	FIVE	five_o
English	FIVE	five_o
Faroese	FIVE	five_o
Flemish	FIVE	five_o
French	FIVE	five_o
Frisian	FIVE	five_o
Friulian	FIVE	five_o
German	FIVE	five_o
Gothic	FIVE	five_o
Gujarati	FIVE	five_o
Hindi	FIVE	five_o
Icelandic	FIVE	five_o
Irish	FIVE	five_o
Italian	FIVE	five_o
Kashmiri	FIVE	five_o
Ladin	FIVE	five_o
Lahnda	FIVE	five_o
Latin	FIVE	five_o
Latvian	FIVE	five_o
Lithuanian	FIVE	five_o
Lower_Sorbian	FIVE	five_o
Luxembourgish	FIVE	five_o
Macedonian	FIVE	five_o
Marathi	FIVE	five_o
Marwari	FIVE	five_o
Modern_Greek	FIVE	five_o
Nepali	FIVE	five_o
Norwegian	FIVE	five_o
Nuorese	FIVE	five_o
Old_Church_Slavic	FIVE	five_o
Old_English	FIVE	five_o
Old_High_German	FIVE	five_o
Old_Irish	FIVE	five_o
Old_Prussian	FIVE	five_o
Old_West_Norse	FIVE	five_o
Oriya	FIVE	five_o
Panjabi	FIVE	five_o
Pashto	FIVE	five_o
Persian	FIVE	five_o
Polish	FIVE	five_o
Portuguese	FIVE	five_o
Provencal	FIVE	five_o
Romani	FIVE	five_o
Romanian	FIVE	five_o
Romansh	FIVE	five_o
Russian	FIVE	five_o
Sariqoli	FIVE	five_o
Scots_Gaelic	FIVE	five_o
Serbian	FIVE	five_o
Shughni	FIVE	five_o
Sindhi	FIVE	five_o
Singhalese	FIVE	five_o
Slovak	FIVE	five_o
Slovenian	FIVE	five_o
Sogdian	FIVE	five_o
Spanish	FIVE	five_o
Swedish	FIVE	five_o
Swiss_German	FIVE	five_o
Tajik	FIVE	five_o
Tocharian_A	FIVE	five_o
Tocharian_B	FIVE	five_o
Tosk	FIVE	five_o
Ukrainian	FIVE	five_o
Upper_Sorbian	FIVE	five_o
Urdu	FIVE	five_o
Vedic_Sanskrit	FIVE	five_o
Wakhi	FIVE	five_o
Walloon	FIVE	five_o
Waziri	FIVE	five_o
Welsh	FIVE	five_o
Adapazar	FLOAT	float_0
Afrikaans	FLOAT	float_a
Ancient_Greek	FLOAT	float_0
Ancient_Greek	FLOAT	float_d
Arvanitika	FLOAT	float_0
Assamese	FLOAT	float_0
Baluchi	FLOAT	float_f
Belarusian	FLOAT	float_d
Bengali	FLOAT	float_l
Bihari	FLOAT	float_0
Breton	FLOAT	float_c
Bulgarian	FLOAT	float_d
Bulgarian	FLOAT	float_n
Cagliari	FLOAT	float_h
Catalan	FLOAT	float_0
Classical_Armenian	FLOAT	float_d
Cornish	FLOAT	float_c
Czech	FLOAT	float_d
Czech	FLOAT	float_e
Czech	FLOAT	float_n
Danish	FLOAT	float_d
Digor_Ossetic	FLOAT	float_s
Dutch	FLOAT	float_a
Eastern_Armenian	FLOAT	float_d
English	FLOAT	float_d
Faroese	FLOAT	float_d
Flemish	FLOAT	float_a
French	FLOAT	float_d
Frisian	FLOAT	float_0
Friulian	FLOAT	float_0
German	FLOAT	float_k
Gothic	FLOAT	float_a
Gujarati	FLOAT	float_g
Hindi	FLOAT	float_g
Icelandic	FLOAT	float_d
Italian	FLOAT	float_h
Kashmiri	FLOAT	float_0
Lahnda	FLOAT	float_g
Latin	FLOAT	float_c
Latin	FLOAT	float_d
Latvian	FLOAT	float_d
Lithuanian	FLOAT	float_d
Luxembourgish	FLOAT	float_k
Macedonian	FLOAT	float_d
Marathi	FLOAT	float_g
Modern_Greek	FLOAT	float_d
Nepali	FLOAT	float_j
Norwegian	FLOAT	float_d
Nuorese	FLOAT	float_h
Old_Church_Slavic	FLOAT	float_d
Old_English	FLOAT	float_d
Old_High_German	FLOAT	float_d
Old_High_German	FLOAT	float_k
Old_Irish	FLOAT	float_c
Old_West_Norse	FLOAT	float_d
Oriya	FLOAT	float_l
Panjabi	FLOAT	float_g
Pashto	FLOAT	float_p
Polish	FLOAT	float_d
Portuguese	FLOAT	float_b
Portuguese	FLOAT	float_d
Provencal	FLOAT	float_d
Romanian	FLOAT	float_d
Romansh	FLOAT	float_d
Russian	FLOAT	float_d
Scots_Gaelic	FLOAT	float_0
Serbian	FLOAT	float_d
Sindhi	FLOAT	float_0
Singhalese	FLOAT	float_j
Slovak	FLOAT	float_d
Slovenian	FLOAT	float_d
Spanish	FLOAT	float_d
Swedish	FLOAT	float_d
Swiss_German	FLOAT	float_k
Tajik	FLOAT	float_o
Tocharian_B	FLOAT	float_d
Tosk	FLOAT	float_0
Ukrainian	FLOAT	float_d
Urdu	FLOAT	float_g
Vedic_Sanskrit	FLOAT	float_d
Walloon	FLOAT	float_d
Waziri	FLOAT	float_i
Welsh	FLOAT	float_c
Adapazar	FLOW	flow_d
Afrikaans	FLOW	flow_b
Afrikaans	FLOW	flow_i
Ancient_Greek	FLOW	flow_0
Ancient_Greek	FLOW	flow_i
Arvanitika	FLOW	flow_c
Assamese	FLOW	flow_a
Avestan	FLOW	flow_b
Avestan	FLOW	flow_o
Baluchi	FLOW	flow_a
Belarusian	FLOW	flow_b
Bengali	FLOW	flow_a
Bihari	FLOW	flow_a
Breton	FLOW	flow_g
Breton	FLOW	flow_h
Bulgarian	FLOW	flow_h
Cagliari	FLOW	flow_e
Catalan	FLOW	flow_h
Catalan	FLOW	flow_j
Classical_Armenian	FLOW	flow_0
Cornish	FLOW	flow_g
Cornish	FLOW	flow_h
Cornish	FLOW	flow_m
Czech	FLOW	flow_h
Danish	FLOW	flow_b
Digor_Ossetic	FLOW	flow_n
Dutch	FLOW	flow_b
Dutch	FLOW	flow_i
Eastern_Armenian	FLOW	flow_d
English	FLOW	flow_b
Faroese	FLOW	flow_h
Flemish	FLOW	flow_i
French	FLOW	flow_f
Frisian	FLOW	flow_i
Friulian	FLOW	flow_f
German	FLOW	flow_b
Gothic	FLOW	flow_h
Gujarati	FLOW	flow_a
Hindi	FLOW	flow_a
Hittite	FLOW	flow_0
Icelandic	FLOW	flow_h
Irish	FLOW	flow_0
Italian	FLOW	flow_e
Italian	FLOW	flow_f
Italian	FLOW	flow_h
Kashmiri	FLOW	flow_a
Ladin	FLOW	flow_e
Lahnda	FLOW	flow_a
Latin	FLOW	flow_e
Latvian	FLOW	flow_b
Latvian	FLOW	flow_h
Lithuanian	FLOW	flow_h
Lower_Sorbian	FLOW	flow_h
Luxembourgish	FLOW	flow_b
Macedonian	FLOW	flow_h
Marathi	FLOW	flow_a
Marwari	FLOW	flow_a
Modern_Greek	FLOW	flow_i
Nepali	FLOW	flow_a
Norwegian	FLOW	flow_h
Nuorese	FLOW	flow_h
Old_Church_Slavic	FLOW	flow_h
Old_English	FLOW	flow_b
Old_High_German	FLOW	flow_b
Old_High_German	FLOW	flow_h
Old_Irish	FLOW	flow_c
Old_Prussian	FLOW	flow_h
Old_West_Norse	FLOW	flow_b
Old_West_Norse	FLOW	flow_h
Oriya	FLOW	flow_a
Panjabi	FLOW	flow_a
Pashto	FLOW	flow_a
Pashto	FLOW	flow_r
Persian	FLOW	flow_k
Polish	FLOW	flow_b
Polish	FLOW	flow_h
Portuguese	FLOW	flow_e
Portuguese	FLOW	flow_h
Provencal	FLOW	flow_f
Provencal	FLOW	flow_j
Romani	FLOW	flow_u
Romanian	FLOW	flow_h
Romansh	FLOW	flow_e
Russian	FLOW	flow_h
Scots_Gaelic	FLOW	flow_h
Serbian	FLOW	flow_h
Singhalese	FLOW	flow_0
Slovak	FLOW	flow_b
Slovenian	FLOW	flow_b
Sogdian	FLOW	flow_p
Spanish	FLOW	flow_e
Swedish	FLOW	flow_b
Swedish	FLOW	flow_h
Swedish	FLOW	flow_i
Swiss_German	FLOW	flow_b
Tajik	FLOW	flow_k
Tocharian_A	FLOW	flow_0
Tocharian_B	FLOW	flow_0
Tosk	FLOW	flow_c
Ukrainian	FLOW	flow_h
Upper_Sorbian	FLOW	flow_h
Urdu	FLOW	flow_a
Vedic_Sanskrit	FLOW	flow_b
Vedic_Sanskrit	FLOW	flow_i
Wakhi	FLOW	flow_k
Wakhi	FLOW	flow_p
Walloon	FLOW	flow_f
Waziri	FLOW	flow_a
Welsh	FLOW	flow_l
Zazaki	FLOW	flow_p
Zazaki	FLOW	flow_t
Adapazar	FLOWER	flower_0
Afrikaans	FLOWER	flower_b
Ancient_Greek	FLOWER	flower_d
Arumanian	FLOWER	flower_c
Arvanitika	FLOWER	flower_c
Assamese	FLOWER	flower_e
Baluchi	FLOWER	flower_e
Belarusian	FLOWER	flower_f
Bengali	FLOWER	flower_e
Bihari	FLOWER	flower_e
Breton	FLOWER	flower_b
Bulgarian	FLOWER	flower_f
Cagliari	FLOWER	flower_b
Catalan	FLOWER	flower_b
Classical_Armenian	FLOWER	flower_k
Cornish	FLOWER	flower_b
Czech	FLOWER	flower_f
Danish	FLOWER	flower_b
Digor_Ossetic	FLOWER	flower_g
Dutch	FLOWER	flower_b
Eastern_Armenian	FLOWER	flower_k
English	FLOWER	flower_b
Faroese	FLOWER	flower_b
Flemish	FLOWER	flower_b
French	FLOWER	flower_b
Frisian	FLOWER	flower_b
Friulian	FLOWER	flower_0
Friulian	FLOWER	flower_b
German	FLOWER	flower_b
Gothic	FLOWER	flower_b
Gujarati	FLOWER	flower_e
Hindi	FLOWER	flower_e
Hittite	FLOWER	flower_c
Icelandic	FLOWER	flower_b
Irish	FLOWER	flower_b
Italian	FLOWER	flower_b
Kashmiri	FLOWER	flower_a
Kashmiri	FLOWER	flower_i
Ladin	FLOWER	flower_b
Lahnda	FLOWER	flower_e
Latin	FLOWER	flower_b
Latvian	FLOWER	flower_0
Latvian	FLOWER	flower_j
Lithuanian	FLOWER	flower_0
Lower_Sorbian	FLOWER	flower_f
Luxembourgish	FLOWER	flower_b
Macedonian	FLOWER	flower_f
Marathi	FLOWER	flower_e
Marwari	FLOWER	flower_0
Marwari	FLOWER	flower_e
Modern_Greek	FLOWER	flower_c
Nepali	FLOWER	flower_e
Norwegian	FLOWER	flower_b
Nuorese	FLOWER	flower_b
Old_Church_Slavic	FLOWER	flower_f
Old_English	FLOWER	flower_b
Old_High_German	FLOWER	flower_b
Old_Irish	FLOWER	flower_0
Old_Irish	FLOWER	flower_b
Old_West_Norse	FLOWER	flower_b
Oriya	FLOWER	flower_e
Panjabi	FLOWER	flower_e
Pashto	FLOWER	flower_a
Persian	FLOWER	flower_a
Polish	FLOWER	flower_f
Portuguese	FLOWER	flower_b
Provencal	FLOWER	flower_b
Romani	FLOWER	flower_c
Romanian	FLOWER	flower_b
Romansh	FLOWER	flower_b
Russian	FLOWER	flower_f
Sariqoli	FLOWER	flower_a
Scots_Gaelic	FLOWER	flower_0
Scots_Gaelic	FLOWER	flower_b
Serbian	FLOWER	flower_f
Shughni	FLOWER	flower_a
Sindhi	FLOWER	flower_e
Singhalese	FLOWER	flower_0
Slovak	FLOWER	flower_f
Slovenian	FLOWER	flower_f
Sogdian	FLOWER	flower_l
Spanish	FLOWER	flower_b
Swedish	FLOWER	flower_b
Swiss_German	FLOWER	flower_b
Tajik	FLOWER	flower_a
Tajik	FLOWER	flower_m
Tocharian_A	FLOWER	flower_h
Tocharian_B	FLOWER	flower_h
Tosk	FLOWER	flower_c
Ukrainian	FLOWER	flower_f
Upper_Sorbian	FLOWER	flower_f
Urdu	FLOWER	flower_e
Vedic_Sanskrit	FLOWER	flower_i
Wakhi	FLOWER	flower_a
Wakhi	FLOWER	flower_l
Walloon	FLOWER	flower_b
Waziri	FLOWER	flower_a
Welsh	FLOWER	flower_b
Zazaki	FLOWER	flower_a
Adapazar	FLY (MOVE THROUGH AIR)	fly_h
Afrikaans	FLY (MOVE THROUGH AIR)	fly_a
Ancient_Greek	FLY (MOVE THROUGH AIR)	fly_h
Arumanian	FLY (MOVE THROUGH AIR)	fly_0
Arvanitika	FLY (MOVE THROUGH AIR)	fly_b
Assamese	FLY (MOVE THROUGH AIR)	fly_d
Avestan	FLY (MOVE THROUGH AIR)	fly_k
Baluchi	FLY (MOVE THROUGH AIR)	fly_n
Belarusian	FLY (MOVE THROUGH AIR)	fly_g
Bengali	FLY (MOVE THROUGH AIR)	fly_d
Bihari	FLY (MOVE THROUGH AIR)	fly_d
Breton	FLY (MOVE THROUGH AIR)	fly_f
Bulgarian	FLY (MOVE THROUGH AIR)	fly_g
Cagliari	FLY (MOVE THROUGH AIR)	fly_e
Catalan	FLY (MOVE THROUGH AIR)	fly_e
Classical_Armenian	FLY (MOVE THROUGH AIR)	fly_h
Cornish	FLY (MOVE THROUGH AIR)	fly_f
Czech	FLY (MOVE THROUGH AIR)	fly_g
Danish	FLY (MOVE THROUGH AIR)	fly_a
Digor_Ossetic	FLY (MOVE THROUGH AIR)	fly_c
Dutch	FLY (MOVE THROUGH AIR)	fly_a
Eastern_Armenian	FLY (MOVE THROUGH AIR)	fly_h
English	FLY (MOVE THROUGH AIR)	fly_a
Faroese	FLY (MOVE THROUGH AIR)	fly_a
Flemish	FLY (MOVE THROUGH AIR)	fly_a
French	FLY (MOVE THROUGH AIR)	fly_e
Frisian	FLY (MOVE THROUGH AIR)	fly_0
Friulian	FLY (MOVE THROUGH AIR)	fly_e
German	FLY (MOVE THROUGH AIR)	fly_a
Gothic	FLY (MOVE THROUGH AIR)	fly_a
Gujarati	FLY (MOVE THROUGH AIR)	fly_d
Hindi	FLY (MOVE THROUGH AIR)	fly_d
Hittite	FLY (MOVE THROUGH AIR)	fly_h
Icelandic	FLY (MOVE THROUGH AIR)	fly_a
Irish	FLY (MOVE THROUGH AIR)	fly_i
Italian	FLY (MOVE THROUGH AIR)	fly_e
Kashmiri	FLY (MOVE THROUGH AIR)	fly_d
Kurdish	FLY (MOVE THROUGH AIR)	fly_j
Ladin	FLY (MOVE THROUGH AIR)	fly_e
Lahnda	FLY (MOVE THROUGH AIR)	fly_d
Latin	FLY (MOVE THROUGH AIR)	fly_e
Latvian	FLY (MOVE THROUGH AIR)	fly_0
Latvian	FLY (MOVE THROUGH AIR)	fly_l
Lithuanian	FLY (MOVE THROUGH AIR)	fly_g
Lithuanian	FLY (MOVE THROUGH AIR)	fly_l
Lower_Sorbian	FLY (MOVE THROUGH AIR)	fly_g
Luxembourgish	FLY (MOVE THROUGH AIR)	fly_a
Macedonian	FLY (MOVE THROUGH AIR)	fly_g
Marathi	FLY (MOVE THROUGH AIR)	fly_d
Marwari	FLY (MOVE THROUGH AIR)	fly_d
Modern_Greek	FLY (MOVE THROUGH AIR)	fly_h
Nepali	FLY (MOVE THROUGH AIR)	fly_d
Norwegian	FLY (MOVE THROUGH AIR)	fly_a
Nuorese	FLY (MOVE THROUGH AIR)	fly_e
Old_Church_Slavic	FLY (MOVE THROUGH AIR)	fly_g
Old_English	FLY (MOVE THROUGH AIR)	fly_a
Old_High_German	FLY (MOVE THROUGH AIR)	fly_a
Old_Irish	FLY (MOVE THROUGH AIR)	fly_m
Old_Prussian	FLY (MOVE THROUGH AIR)	fly_l
Old_West_Norse	FLY (MOVE THROUGH AIR)	fly_a
Oriya	FLY (MOVE THROUGH AIR)	fly_d
Panjabi	FLY (MOVE THROUGH AIR)	fly_d
Pashto	FLY (MOVE THROUGH AIR)	fly_j
Persian	FLY (MOVE THROUGH AIR)	fly_j
Polish	FLY (MOVE THROUGH AIR)	fly_g
Portuguese	FLY (MOVE THROUGH AIR)	fly_e
Provencal	FLY (MOVE THROUGH AIR)	fly_e
Romani	FLY (MOVE THROUGH AIR)	fly_0
Romanian	FLY (MOVE THROUGH AIR)	fly_e
Romansh	FLY (MOVE THROUGH AIR)	fly_e
Russian	FLY (MOVE THROUGH AIR)	fly_g
Sariqoli	FLY (MOVE THROUGH AIR)	fly_j
Scots_Gaelic	FLY (MOVE THROUGH AIR)	fly_i
Serbian	FLY (MOVE THROUGH AIR)	fly_g
Shughni	FLY (MOVE THROUGH AIR)	fly_j
Sindhi	FLY (MOVE THROUGH AIR)	fly_d
Singhalese	FLY (MOVE THROUGH AIR)	fly_0
Slovak	FLY (MOVE THROUGH AIR)	fly_g
Slovenian	FLY (MOVE THROUGH AIR)	fly_g
Sogdian	FLY (MOVE THROUGH AIR)	fly_j
Spanish	FLY (MOVE THROUGH AIR)	fly_e
Swedish	FLY (MOVE THROUGH AIR)	fly_a
Swiss_German	FLY (MOVE THROUGH AIR)	fly_a
Tajik	FLY (MOVE THROUGH AIR)	fly_j
Tocharian_A	FLY (MOVE THROUGH AIR)	fly_m
Tocharian_B	FLY (MOVE THROUGH AIR)	fly_m
Tosk	FLY (MOVE THROUGH AIR)	fly_b
Ukrainian	FLY (MOVE THROUGH AIR)	fly_g
Upper_Sorbian	FLY (MOVE THROUGH AIR)	fly_g
Urdu	FLY (MOVE THROUGH AIR)	fly_d
Vedic_Sanskrit	FLY (MOVE THROUGH AIR)	fly_h
Walloon	FLY (MOVE THROUGH AIR)	fly_e
Waziri	FLY (MOVE THROUGH AIR)	fly_j
Welsh	FLY (MOVE THROUGH AIR)	fly_h
Zazaki	FLY (MOVE THROUGH AIR)	fly_j
Adapazar	FOG	fog_y
Afrikaans	FOG	fog_a
Afrikaans	FOG	fog_i
Ancient_Greek	FOG	fog_a
Arumanian	FOG	fog_i
Arumanian	FOG	fog_n
Arvanitika	FOG	fog_a
Assamese	FOG	fog_g
Avestan	FOG	fog_l
Avestan	FOG	fog_t
Baluchi	FOG	fog_r
Belarusian	FOG	fog_a
Belarusian	FOG	fog_k
Bengali	FOG	fog_0
Bihari	FOG	fog_f
Breton	FOG	fog_c
Breton	FOG	fog_j
Bulgarian	FOG	fog_a
Cagliari	FOG	fog_i
Catalan	FOG	fog_0
Catalan	FOG	fog_c
Classical_Armenian	FOG	fog_0
Classical_Armenian	FOG	fog_y
Cornish	FOG	fog_i
Czech	FOG	fog_a
Danish	FOG	fog_d
Digor_Ossetic	FOG	fog_a
Dutch	FOG	fog_a
Dutch	FOG	fog_i
Eastern_Armenian	FOG	fog_0
Eastern_Armenian	FOG	fog_y
English	FOG	fog_0
Faroese	FOG	fog_0
Faroese	FOG	fog_d
Flemish	FOG	fog_a
French	FOG	fog_e
Frisian	FOG	fog_0
Friulian	FOG	fog_0
German	FOG	fog_i
Gujarati	FOG	fog_f
Hindi	FOG	fog_g
Hittite	FOG	fog_0
Icelandic	FOG	fog_d
Irish	FOG	fog_h
Italian	FOG	fog_i
Kashmiri	FOG	fog_0
Ladin	FOG	fog_q
Lahnda	FOG	fog_f
Latin	FOG	fog_i
Latvian	FOG	fog_a
Lithuanian	FOG	fog_0
Lithuanian	FOG	fog_a
Lower_Sorbian	FOG	fog_a
Luxembourgish	FOG	fog_i
Macedonian	FOG	fog_a
Marathi	FOG	fog_f
Modern_Greek	FOG	fog_a
Modern_Greek	FOG	fog_o
Nepali	FOG	fog_0
Nepali	FOG	fog_g
Norwegian	FOG	fog_d
Nuorese	FOG	fog_i
Old_Church_Slavic	FOG	fog_a
Old_English	FOG	fog_a
Old_High_German	FOG	fog_i
Old_Irish	FOG	fog_h
Old_Prussian	FOG	fog_0
Old_West_Norse	FOG	fog_d
Oriya	FOG	fog_g
Panjabi	FOG	fog_f
Pashto	FOG	fog_a
Persian	FOG	fog_a
Polish	FOG	fog_a
Portuguese	FOG	fog_i
Provencal	FOG	fog_0
Provencal	FOG	fog_i
Romani	FOG	fog_o
Romanian	FOG	fog_i
Romanian	FOG	fog_n
Romanian	FOG	fog_q
Romansh	FOG	fog_q
Russian	FOG	fog_k
Sariqoli	FOG	fog_k
Scots_Gaelic	FOG	fog_h
Serbian	FOG	fog_a
Shughni	FOG	fog_k
Shughni	FOG	fog_w
Shughni	FOG	fog_x
Singhalese	FOG	fog_a
Slovak	FOG	fog_a
Slovenian	FOG	fog_a
Spanish	FOG	fog_i
Swedish	FOG	fog_d
Swedish	FOG	fog_l
Swiss_German	FOG	fog_i
Tajik	FOG	fog_k
Tajik	FOG	fog_s
Tosk	FOG	fog_a
Ukrainian	FOG	fog_a
Ukrainian	FOG	fog_k
Upper_Sorbian	FOG	fog_a
Urdu	FOG	fog_f
Vedic_Sanskrit	FOG	fog_0
Vedic_Sanskrit	FOG	fog_a
Vedic_Sanskrit	FOG	fog_g
Walloon	FOG	fog_e
Waziri	FOG	fog_u
Waziri	FOG	fog_v
Welsh	FOG	fog_i
Adapazar	FOOT	foot_b
Afrikaans	FOOT	foot_b
Ancient_Greek	FOOT	foot_b
Arumanian	FOOT	foot_b
Arvanitika	FOOT	foot_c
Assamese	FOOT	foot_0
Avestan	FOOT	foot_b
Baluchi	FOOT	foot_b
Belarusian	FOOT	foot_f
Bengali	FOOT	foot_b
Bihari	FOOT	foot_b
Breton	FOOT	foot_d
Bulgarian	FOOT	foot_e
Bulgarian	FOOT	foot_f
Cagliari	FOOT	foot_b
Catalan	FOOT	foot_b
Classical_Armenian	FOOT	foot_b
Cornish	FOOT	foot_d
Czech	FOOT	foot_g
Danish	FOOT	foot_b
Digor_Ossetic	FOOT	foot_k
Dutch	FOOT	foot_b
Eastern_Armenian	FOOT	foot_b
English	FOOT	foot_b
Faroese	FOOT	foot_b
Flemish	FOOT	foot_b
French	FOOT	foot_b
Frisian	FOOT	foot_b
Friulian	FOOT	foot_b
German	FOOT	foot_b
Gothic	FOOT	foot_b
Gujarati	FOOT	foot_b
Hindi	FOOT	foot_b
Hittite	FOOT	foot_b
Icelandic	FOOT	foot_b
Irish	FOOT	foot_i
Italian	FOOT	foot_b
Kashmiri	FOOT	foot_b
Kashmiri	FOOT	foot_j
Kurdish	FOOT	foot_b
Ladin	FOOT	foot_b
Lahnda	FOOT	foot_b
Latin	FOOT	foot_b
Latvian	FOOT	foot_h
Lithuanian	FOOT	foot_h
Lower_Sorbian	FOOT	foot_g
Luxembourgish	FOOT	foot_b
Macedonian	FOOT	foot_g
Marathi	FOOT	foot_b
Marwari	FOOT	foot_b
Modern_Greek	FOOT	foot_b
Nepali	FOOT	foot_0
Nepali	FOOT	foot_b
Norwegian	FOOT	foot_0
Norwegian	FOOT	foot_b
Nuorese	FOOT	foot_b
Old_Church_Slavic	FOOT	foot_f
Old_Church_Slavic	FOOT	foot_g
Old_English	FOOT	foot_b
Old_High_German	FOOT	foot_b
Old_Irish	FOOT	foot_d
Old_Irish	FOOT	foot_i
Old_Prussian	FOOT	foot_g
Old_West_Norse	FOOT	foot_b
Oriya	FOOT	foot_b
Panjabi	FOOT	foot_b
Pashto	FOOT	foot_a
Persian	FOOT	foot_b
Polish	FOOT	foot_f
Portuguese	FOOT	foot_b
Provencal	FOOT	foot_b
Romani	FOOT	foot_l
Romanian	FOOT	foot_b
Romansh	FOOT	foot_b
Russian	FOOT	foot_g
Scots_Gaelic	FOOT	foot_i
Serbian	FOOT	foot_f
Sindhi	FOOT	foot_b
Sindhi	FOOT	foot_j
Singhalese	FOOT	foot_b
Slovak	FOOT	foot_g
Slovenian	FOOT	foot_f
Sogdian	FOOT	foot_b
Spanish	FOOT	foot_b
Swedish	FOOT	foot_b
Swiss_German	FOOT	foot_b
Tajik	FOOT	foot_b
Tocharian_A	FOOT	foot_b
Tocharian_B	FOOT	foot_b
Tosk	FOOT	foot_c
Ukrainian	FOOT	foot_g
Upper_Sorbian	FOOT	foot_g
Urdu	FOOT	foot_b
Vedic_Sanskrit	FOOT	foot_b
Wakhi	FOOT	foot_b
Walloon	FOOT	foot_b
Waziri	FOOT	foot_a
Welsh	FOOT	foot_d
Zazaki	FOOT	foot_b
Adapazar	FOREST	woods_d
Adapazar	FOREST	woods_x
Afrikaans	FOREST	woods_b
Ancient_Greek	FOREST	woods_0
Arumanian	FOREST	woods_l
Arvanitika	FOREST	woods_c
Assamese	FOREST	woods_t
Avestan	FOREST	woods_0
Baluchi	FOREST	woods_0
Belarusian	FOREST	woods_h
Bengali	FOREST	woods_a
Bengali	FOREST	woods_s
Bihari	FOREST	woods_s
Bihari	FOREST	woods_t
Breton	FOREST	woods_f
Bulgarian	FOREST	woods_m
Cagliari	FOREST	woods_b
Catalan	FOREST	woods_b
Classical_Armenian	FOREST	woods_d
Classical_Armenian	FOREST	woods_x
Cornish	FOREST	woods_0
Cornish	FOREST	woods_f
Czech	FOREST	woods_h
Danish	FOREST	woods_i
Digor_Ossetic	FOREST	woods_w
Dutch	FOREST	woods_b
Eastern_Armenian	FOREST	woods_d
English	FOREST	woods_n
Faroese	FOREST	woods_i
Flemish	FOREST	woods_b
Flemish	FOREST	woods_o
French	FOREST	woods_b
Frisian	FOREST	woods_b
Friulian	FOREST	woods_b
German	FOREST	woods_o
Gothic	FOREST	woods_o
Gujarati	FOREST	woods_a
Hindi	FOREST	woods_a
Hittite	FOREST	woods_0
Icelandic	FOREST	woods_i
Irish	FOREST	woods_n
Italian	FOREST	woods_b
Kashmiri	FOREST	woods_s
Ladin	FOREST	woods_k
Ladin	FOREST	woods_r
Lahnda	FOREST	woods_a
Latin	FOREST	woods_r
Latvian	FOREST	woods_g
Lithuanian	FOREST	woods_g
Luxembourgish	FOREST	woods_b
Macedonian	FOREST	woods_u
Marathi	FOREST	woods_a
Marathi	FOREST	woods_y
Marwari	FOREST	woods_t
Modern_Greek	FOREST	woods_j
Nepali	FOREST	woods_s
Norwegian	FOREST	woods_i
Nuorese	FOREST	woods_b
Old_Church_Slavic	FOREST	woods_h
Old_English	FOREST	woods_n
Old_English	FOREST	woods_o
Old_High_German	FOREST	woods_0
Old_High_German	FOREST	woods_o
Old_Irish	FOREST	woods_0
Old_Irish	FOREST	woods_t
Old_Irish	FOREST	woods_z
Old_Prussian	FOREST	woods_g
Old_West_Norse	FOREST	woods_i
Oriya	FOREST	woods_a
Oriya	FOREST	woods_s
Panjabi	FOREST	woods_a
Pashto	FOREST	woods_a
Persian	FOREST	woods_a
Polish	FOREST	woods_h
Portuguese	FOREST	woods_b
